Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
5467,Ultimate Marvel vs. Capcom 3,20,2011,2,85,0.2,0.09,0.0,0.05,0.33,0.34,13
5468,WWE Wrestlemania XIX,7,2003,2,488,0.26,0.07,0.0,0.01,0.33,0.34,21
5470,The Sims 2,7,2005,9,138,0.26,0.07,0.0,0.01,0.33,0.34,19
5471,Hulk,29,2003,0,-1,0.25,0.07,0.0,0.01,0.33,0.33,21
5472,Naruto: Rise of a Ninja,28,2007,0,525,0.29,0.02,0.0,0.03,0.33,0.34,17
5473,Chicken Blaster,26,2009,8,-1,0.31,0.0,0.0,0.02,0.33,0.33,15
5474,Family Party: 90 Great Games Party Pack,26,2010,3,-1,0.31,0.0,0.0,0.02,0.33,0.33,14
5476,Deus Ex: Invisible War,29,2003,8,137,0.25,0.07,0.0,0.01,0.33,0.33,21
5477,Resonance of Fate,28,2010,7,446,0.12,0.13,0.06,0.03,0.33,0.34,14
5478,Hell's Kitchen: The Game,26,2008,9,525,0.3,0.0,0.0,0.03,0.33,0.33,16
5479,Disney's Treasure Planet,16,2002,0,456,0.16,0.13,0.0,0.04,0.33,0.33,22
5480,NASCAR Thunder 2002,29,2001,6,138,0.25,0.07,0.0,0.01,0.33,0.33,23
5482,NCAA Basketball 10,17,2009,10,138,0.31,0.0,0.0,0.03,0.33,0.34,15
5485,Tak 2: The Staff of Dreams,7,2004,4,488,0.26,0.07,0.0,0.01,0.33,0.34,20
5487,Medal of Honor: Warfighter,13,2012,0,138,0.14,0.15,0.0,0.04,0.33,0.33,12
5488,Kelly Slater's Pro Surfer,16,2002,10,21,0.16,0.13,0.0,0.04,0.33,0.33,22
5489,Shrek SuperSlam,6,2005,0,21,0.24,0.09,0.0,0.01,0.33,0.34,19
5490,Sonic Boom: Rise of Lyric,27,2014,0,446,0.21,0.09,0.0,0.03,0.33,0.33,10
5491,Legends of Wrestling II,16,2002,2,-1,0.16,0.13,0.0,0.04,0.33,0.33,22
5493,Little Deviants,20,2011,4,456,0.15,0.13,0.0,0.05,0.33,0.33,13
5494,Silent Hill: Downpour,28,2012,0,275,0.22,0.08,0.0,0.03,0.33,0.33,12
5497,Night at the Museum: Battle of the Smithsonian,26,2009,0,-1,0.17,0.13,0.0,0.03,0.33,0.33,15
5498,Capcom Classics Collection Reloaded,19,2006,3,85,0.26,0.0,0.03,0.03,0.33,0.32,18
5499,Madden NFL 09,4,2008,10,138,0.3,0.0,0.0,0.03,0.33,0.33,16
5500,MLB 09: The Show,16,2009,10,456,0.16,0.13,0.0,0.04,0.33,0.33,15
5502,Cool Boarders 2001,16,2001,10,456,0.16,0.13,0.0,0.04,0.33,0.33,23
5504,Dragon Ball Z: Battle of Z,17,2014,2,347,0.1,0.11,0.06,0.05,0.33,0.32,10
5506,Fight Night Round 3,29,2006,2,138,0.26,0.06,0.0,0.01,0.33,0.33,18
5507,GT Advance Championship Racing,6,2001,6,488,0.24,0.09,0.0,0.01,0.33,0.34,23
5511,BattleTanx,10,1998,0,-1,0.26,0.06,0.0,0.0,0.33,0.32,26
5513,Battlestations: Pacific,28,2009,11,137,0.17,0.12,0.01,0.03,0.33,0.33,15
5514,Pitfall 3D: Beyond the Jungle,15,1998,4,21,0.18,0.12,0.0,0.02,0.33,0.32,26
5516,Cabela's Dangerous Hunts 2011,17,2010,10,21,0.26,0.04,0.0,0.03,0.33,0.33,14
5517,DECA Sports Freedom,28,2010,10,-1,0.27,0.04,0.0,0.02,0.33,0.33,14
5520,Goosebumps HorrorLand,4,2008,1,-1,0.31,0.0,0.0,0.02,0.33,0.33,16
5521,Phineas and Ferb: Across the 2nd Dimension,17,2011,0,126,0.15,0.12,0.0,0.05,0.33,0.32,13
5522,Call Of Duty 2: Big Red One,7,2005,8,21,0.25,0.07,0.0,0.01,0.33,0.33,19
5526,Disgaea: Hour of Darkness,16,2003,7,500,0.16,0.13,0.0,0.04,0.33,0.33,21
5527,NeoGeo Battle Coliseum,16,2005,2,-1,0.16,0.13,0.0,0.04,0.33,0.33,19
5528,SSX Blur,26,2007,10,138,0.29,0.01,0.0,0.03,0.33,0.33,17
5531,SpongeBob SquarePants: Creature from the Krusty Krab,7,2006,4,488,0.25,0.07,0.0,0.01,0.33,0.33,18
5532,My Baby: First Steps,4,2009,9,-1,0.28,0.03,0.0,0.02,0.33,0.33,15
5533,MLB 08: The Show,19,2008,10,456,0.3,0.0,0.0,0.02,0.33,0.32,16
5534,The Black Eyed Peas Experience,28,2011,3,525,0.2,0.1,0.0,0.03,0.33,0.33,13
5536,Spy Kids 3-D: Game Over,6,2003,4,126,0.24,0.09,0.0,0.01,0.33,0.34,21
5538,1001 Touch Games,4,2011,0,-1,0.12,0.17,0.0,0.04,0.33,0.33,13
5539,NCAA GameBreaker 2001,15,2000,10,456,0.18,0.12,0.0,0.02,0.33,0.32,24
5540,Power Rangers: Ninja Storm,6,2003,3,488,0.24,0.09,0.0,0.01,0.33,0.34,21
5544,Despicable Me: The Game,26,2010,4,-1,0.19,0.12,0.0,0.03,0.33,0.34,14
5545,Golden Axe: Beast Rider,28,2008,0,446,0.19,0.11,0.0,0.03,0.33,0.33,16
5546,MySims SkyHeroes,4,2010,0,138,0.22,0.08,0.0,0.03,0.33,0.33,14
5547,MVP Baseball 2005,7,2005,10,138,0.25,0.07,0.0,0.01,0.33,0.33,19
5549,"Carnival Games: Monkey See, Monkey Do!",28,2011,3,494,0.14,0.16,0.0,0.03,0.33,0.33,13
5552,EA Playground,4,2007,10,138,0.29,0.01,0.0,0.03,0.33,0.33,17
5553,NBA Live 96,15,1996,10,138,0.16,0.11,0.04,0.02,0.33,0.33,28
5555,Folklore,17,2007,7,456,0.2,0.05,0.05,0.03,0.33,0.33,17
5558,Sniper Elite 3,30,2014,8,6,0.19,0.11,0.0,0.03,0.33,0.33,10
5559,Teen Titans,7,2006,0,488,0.25,0.07,0.0,0.01,0.33,0.33,18
5564,NBA Live 06,7,2005,10,138,0.25,0.07,0.0,0.01,0.33,0.33,19
5565,Karaoke Revolution Presents American Idol Encore 2,26,2008,3,275,0.3,0.0,0.0,0.02,0.33,0.32,16
5567,Batman: Arkham Origins,27,2013,0,549,0.2,0.09,0.0,0.03,0.33,0.32,11
5568,Discovery Kids: Puppy Playtime,4,2009,9,6,0.3,0.0,0.0,0.02,0.33,0.32,15
5572,Major League Baseball 2K6,29,2006,10,494,0.24,0.07,0.0,0.01,0.33,0.32,18
5573,Pinball Hall of Fame: The Gottlieb Collection,16,2004,3,-1,0.16,0.12,0.0,0.04,0.33,0.32,20
5575,Dead Space 2,13,2011,8,138,0.13,0.15,0.0,0.05,0.33,0.33,13
5576,Def Jam Rapstar,17,2010,3,275,0.25,0.05,0.0,0.03,0.33,0.33,14
5577,Overlord II,28,2009,0,-1,0.15,0.14,0.0,0.03,0.32,0.32,15
5578,NBA 2K10,19,2009,10,494,0.3,0.0,0.0,0.03,0.32,0.33,15
5580,The Witcher: Enhanced Edition,13,2008,7,53,0.32,0.01,0.0,0.0,0.32,0.33,16
5581,Teenage Mutant Ninja Turtles 2: Battle Nexus,6,2004,0,275,0.23,0.09,0.0,0.01,0.32,0.33,20
5582,Nicktoons: Movin',16,2004,0,488,0.16,0.12,0.0,0.04,0.32,0.32,20
5584,Batman: Arkham Origins,13,2013,0,549,0.13,0.16,0.0,0.04,0.32,0.33,11
5585,SWAT: Global Strike Team,16,2003,8,-1,0.16,0.12,0.0,0.04,0.32,0.32,21
5586,Championship Bass,15,1999,10,138,0.18,0.12,0.0,0.02,0.32,0.32,25
5588,Test Drive Unlimited,28,2006,6,53,0.23,0.04,0.02,0.03,0.32,0.32,18
5590,Madden NFL 13,20,2012,10,138,0.3,0.0,0.0,0.03,0.32,0.33,12
5591,Bratz: Girlz Really Rock,4,2008,0,488,0.18,0.11,0.0,0.03,0.32,0.32,16
5592,NCAA Basketball 10,28,2009,10,138,0.3,0.0,0.0,0.02,0.32,0.32,15
5593,Dead or Alive 5,28,2012,2,-1,0.19,0.08,0.03,0.02,0.32,0.32,12
5595,NHL Breakaway 98,10,1998,10,-1,0.3,0.02,0.0,0.0,0.32,0.32,26
5597,LEGO Marvel's Avengers,30,2016,0,549,0.18,0.11,0.0,0.03,0.32,0.32,8
5599,Kinetica,16,2001,6,456,0.16,0.12,0.0,0.04,0.32,0.32,23
5601,Bust-A-Move '99,15,1997,5,-1,0.18,0.12,0.0,0.02,0.32,0.32,27
5602,NBA Street V3,29,2005,10,138,0.28,0.03,0.0,0.01,0.32,0.32,19
5606,Ben 10 Ultimate Alien: Cosmic Destruction,4,2010,4,-1,0.22,0.08,0.0,0.03,0.32,0.33,14
5607,Bigfoot: Collision Course,26,2008,6,-1,0.3,0.0,0.0,0.02,0.32,0.32,16
5609,Crash of the Titans,28,2007,0,-1,0.27,0.02,0.0,0.03,0.32,0.32,17
5610,The Legend of Spyro: Dawn of the Dragon,28,2008,4,-1,0.16,0.13,0.0,0.03,0.32,0.32,16
5611,Prey,28,2006,8,494,0.27,0.03,0.0,0.03,0.32,0.33,18
5612,Birthday Party Bash,26,2009,3,494,0.3,0.0,0.0,0.02,0.32,0.32,15
5614,ESPN X-Games Pro Boarder,15,1997,10,456,0.18,0.12,0.0,0.02,0.32,0.32,27
5615,Murdered: Soul Suspect,18,2014,0,465,0.09,0.16,0.02,0.05,0.32,0.32,10
5616,Tony Hawk's American Wasteland,28,2005,10,21,0.28,0.02,0.0,0.03,0.32,0.33,19
5618,Sniper Elite 3,28,2014,8,6,0.16,0.14,0.0,0.03,0.32,0.33,10
5622,"Go, Diego, Go!: Great Dinosaur Rescue",16,2008,0,494,0.16,0.12,0.0,0.04,0.32,0.32,16
5624,The Biggest Loser,4,2009,10,488,0.18,0.11,0.0,0.03,0.32,0.32,15
5625,Minute to Win It,28,2011,3,-1,0.3,0.0,0.0,0.02,0.32,0.32,13
5626,Darkwatch,16,2005,8,525,0.16,0.12,0.0,0.04,0.32,0.32,19
5627,Singularity,28,2007,8,530,0.24,0.05,0.0,0.02,0.32,0.31,17
5628,Dance Dance Revolution Universe,28,2007,9,275,0.3,0.0,0.0,0.02,0.32,0.32,17
5629,SimAnimals,26,2009,9,138,0.15,0.14,0.0,0.03,0.32,0.32,15
5630,Prince of Persia: The Sands of Time,7,2003,0,525,0.25,0.06,0.0,0.01,0.32,0.32,21
5631,Sky Odyssey,16,2000,9,456,0.16,0.12,0.0,0.04,0.32,0.32,24
5633,Rayman 2: The Great Escape,15,2000,4,525,0.18,0.12,0.0,0.02,0.32,0.32,24
5636,Fortress,6,2001,0,-1,0.23,0.08,0.0,0.01,0.32,0.32,23
5637,FIFA 2001 Major League Soccer,15,2000,10,138,0.18,0.12,0.0,0.02,0.32,0.32,24
5639,Rally Cross,15,1997,6,456,0.18,0.12,0.0,0.02,0.32,0.32,27
5640,My Horse & Me,26,2007,10,53,0.27,0.02,0.0,0.03,0.32,0.32,17
5641,Frogger's Adventures: The Rescue,16,2003,4,275,0.16,0.12,0.0,0.04,0.32,0.32,21
5642,Extreme Pinball,15,1995,3,138,0.18,0.12,0.0,0.02,0.32,0.32,29
5643,Shaun White Snowboarding,19,2008,10,525,0.26,0.03,0.0,0.03,0.32,0.32,16
5644,Karaoke Revolution Volume 3,16,2004,3,275,0.16,0.12,0.0,0.04,0.32,0.32,20
5649,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,6,2005,3,530,0.23,0.08,0.0,0.01,0.32,0.32,19
5650,Ultimate Fighting Championship: Throwdown,16,2002,2,525,0.16,0.12,0.0,0.04,0.32,0.32,22
5651,Marvel Nemesis: Rise of the Imperfects,19,2005,2,138,0.29,0.0,0.0,0.03,0.32,0.32,19
5652,SpongeBob SquarePants: Double Pack,6,2005,4,488,0.23,0.08,0.0,0.01,0.32,0.32,19
5654,Harry Potter and the Half-Blood Prince,28,2009,0,138,0.17,0.12,0.0,0.03,0.32,0.32,15
5655,Disney's Extreme Skate Adventure,16,2003,10,21,0.16,0.12,0.0,0.04,0.32,0.32,21
5656,Rock Band Country Track Pack,16,2009,3,-1,0.16,0.12,0.0,0.04,0.32,0.32,15
5657,7 Wonders II,4,2009,5,-1,0.14,0.15,0.0,0.03,0.32,0.32,15
5658,"Ed, Edd n Eddy: Jawbreakers!",6,2002,1,-1,0.23,0.08,0.0,0.01,0.32,0.32,22
5659,Dragster,0,2007,6,21,0.3,0.02,0.0,0.0,0.32,0.32,17
5661,Riven: The Sequel to Myst,15,1997,1,-1,0.18,0.12,0.0,0.02,0.32,0.32,27
5665,NBA 2K3,29,2002,10,446,0.24,0.07,0.0,0.01,0.32,0.32,22
5666,Monster Lab,26,2008,7,137,0.28,0.02,0.0,0.02,0.32,0.32,16
5670,Sega Smash Pack,6,2002,3,53,0.23,0.08,0.0,0.01,0.32,0.32,22
5671,All-Star Baseball 2005,16,2007,10,530,0.16,0.12,0.0,0.04,0.32,0.32,17
5675,NFL Fever 2004,29,2003,10,-1,0.24,0.07,0.0,0.01,0.32,0.32,21
5676,Madden NFL 2002,6,2001,10,138,0.23,0.08,0.0,0.01,0.32,0.32,23
5678,Clive Barker's Jericho,28,2007,8,-1,0.28,0.01,0.0,0.02,0.32,0.31,17
5679,Littlest Pet Shop: City Friends,4,2009,9,138,0.29,0.0,0.0,0.02,0.32,0.31,15
5680,Kingdom Under Fire: The Crusaders,29,2004,11,-1,0.24,0.07,0.0,0.01,0.32,0.32,20
5681,4x4 Evolution,16,2001,6,-1,0.16,0.12,0.0,0.04,0.32,0.32,23
5682,Cabela's Dangerous Hunts 2011,28,2010,10,21,0.28,0.01,0.0,0.02,0.32,0.31,14
5684,Power Rangers: Time Force,15,2001,0,488,0.18,0.12,0.0,0.02,0.32,0.32,23
5687,Catherine,28,2011,1,-1,0.2,0.06,0.03,0.02,0.32,0.31,13
5688,BlazBlue: Continuum Shift,28,2010,2,-1,0.23,0.04,0.02,0.02,0.32,0.31,14
5689,"Monsters, Inc.",16,2002,1,456,0.15,0.12,0.0,0.04,0.32,0.31,22
5693,Just Dance 2016,30,2015,3,525,0.24,0.04,0.0,0.03,0.32,0.31,9
5696,Shenmue II,29,2002,1,-1,0.22,0.08,0.0,0.01,0.32,0.31,22
5697,Heart of Darkness,15,1998,4,-1,0.18,0.12,0.0,0.02,0.32,0.32,26
5698,LEGO Marvel's Avengers,17,2016,0,549,0.1,0.17,0.0,0.05,0.32,0.32,8
5700,Fable III,13,2011,7,-1,0.09,0.17,0.0,0.05,0.32,0.31,13
5701,Dragon Ball: XenoVerse,30,2015,2,347,0.18,0.11,0.0,0.03,0.31,0.32,9
5702,Might & Magic Heroes VI,13,2011,7,525,0.12,0.14,0.0,0.05,0.31,0.31,13
5705,WarCraft II: The Dark Saga,15,1997,11,138,0.18,0.12,0.0,0.02,0.31,0.32,27
5707,Crash Nitro Kart,29,2003,6,-1,0.24,0.07,0.0,0.01,0.31,0.32,21
5708,Sesame Street: Cookie's Counting Carnival,26,2010,3,549,0.29,0.0,0.0,0.02,0.31,0.31,14
5709,NBA ShootOut,15,1995,10,456,0.17,0.12,0.0,0.02,0.31,0.31,29
5710,Fishing Master,26,2007,3,275,0.29,0.0,0.0,0.02,0.31,0.31,17
5711,Phineas and Ferb Ride Again,4,2010,0,126,0.25,0.04,0.0,0.02,0.31,0.31,14
5713,Contra 4,4,2007,8,275,0.28,0.0,0.01,0.02,0.31,0.31,17
5714,Madden NFL 2004,6,2003,10,138,0.22,0.08,0.0,0.01,0.31,0.31,21
5717,Bust-A-Move Universe,2,2011,5,465,0.08,0.15,0.06,0.03,0.31,0.32,13
5720,Sesame Street: Elmo's Letter Adventure,15,1998,3,-1,0.17,0.12,0.0,0.02,0.31,0.31,26
5721,The Incredible Hulk,26,2008,0,446,0.28,0.01,0.0,0.02,0.31,0.31,16
5722,Namco Museum: Virtual Arcade,28,2008,3,53,0.27,0.01,0.01,0.02,0.31,0.31,16
5723,NBA Inside Drive 2003,29,2002,10,-1,0.23,0.07,0.0,0.01,0.31,0.31,22
5724,FIFA Street,16,2005,10,138,0.15,0.12,0.0,0.04,0.31,0.31,19
5725,Barbie as The Island Princess,4,2007,1,21,0.28,0.01,0.0,0.02,0.31,0.31,17
5726,Star Wars Episode III: Revenge of the Sith,4,2005,0,525,0.25,0.03,0.0,0.03,0.31,0.31,19
5729,Shrek: Forever After,4,2010,4,21,0.19,0.1,0.0,0.03,0.31,0.32,14
5730,MLB 07: The Show,17,2007,10,456,0.29,0.0,0.0,0.02,0.31,0.31,17
5732,Jampack: Summer 2003 (RP-M),16,2003,3,456,0.15,0.12,0.0,0.04,0.31,0.31,21
5733,Alone in the Dark: One-Eyed Jack's Revenge,15,1996,1,-1,0.17,0.12,0.0,0.02,0.31,0.31,28
5734,Yu-Gi-Oh! The Dawn of Destiny,29,2004,11,275,0.23,0.07,0.0,0.01,0.31,0.31,20
5735,The Matrix: Path of Neo,29,2005,0,53,0.23,0.07,0.0,0.01,0.31,0.31,19
5736,Mortal Kombat: Shaolin Monks,29,2005,0,325,0.23,0.07,0.0,0.01,0.31,0.31,19
5737,Happy Feet,4,2006,0,325,0.27,0.01,0.0,0.02,0.31,0.3,18
5739,Tiny Toon Adventures: The Great Beanstalk,15,1998,3,456,0.17,0.12,0.0,0.02,0.31,0.31,26
5740,Foto Frenzy: Spot The Diffrence,4,2009,5,-1,0.29,0.0,0.0,0.02,0.31,0.31,15
5741,Metro: Last Light,30,2014,0,-1,0.15,0.13,0.0,0.03,0.31,0.31,10
5742,Dark Void,28,2010,0,85,0.19,0.09,0.0,0.03,0.31,0.31,14
5746,Dr. Seuss: How the Grinch Stole Christmas,4,2007,0,-1,0.29,0.0,0.0,0.02,0.31,0.31,17
5748,KISS Pinball,15,2001,0,494,0.17,0.12,0.0,0.02,0.31,0.31,23
5749,Brothers In Arms: Earned in Blood,29,2005,8,525,0.23,0.07,0.0,0.01,0.31,0.31,19
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,6,2005,0,488,0.22,0.08,0.0,0.01,0.31,0.31,19
5752,Mega Man Maverick Hunter X,19,2005,4,85,0.27,0.01,0.0,0.03,0.31,0.31,19
5753,Cabela's Outdoor Adventures (2009),26,2009,10,-1,0.29,0.0,0.0,0.02,0.31,0.31,15
5757,Hot Wheels Turbo Racing,10,1999,6,138,0.25,0.06,0.0,0.0,0.31,0.31,25
5758,Vigilante 8,10,1998,6,21,0.25,0.06,0.0,0.0,0.31,0.31,26
5759,Bass Hunter 64,10,1999,10,494,0.25,0.06,0.0,0.0,0.31,0.31,25
5762,Naruto: Ninja Destiny (US sales),4,2006,2,347,0.31,0.0,0.0,0.0,0.31,0.31,18
5763,TRON: Evolution,28,2010,0,126,0.24,0.05,0.0,0.02,0.31,0.31,14
5764,Disney Infinity 3.0,30,2015,0,126,0.18,0.1,0.0,0.03,0.31,0.31,9
5766,Calvin Tucker's Redneck Jamboree,26,2008,3,-1,0.29,0.0,0.0,0.02,0.31,0.31,16
5767,MySims SkyHeroes,26,2010,0,138,0.18,0.1,0.0,0.03,0.31,0.31,14
5769,Shrek's Carnival Craze Party Games,26,2008,3,21,0.28,0.0,0.0,0.02,0.31,0.3,16
5770,Harvest Moon: Magical Melody,26,2008,9,-1,0.25,0.04,0.0,0.03,0.31,0.32,16
5771,Star Wars Jedi Knight II: Jedi Outcast,29,2007,8,21,0.23,0.07,0.0,0.01,0.31,0.31,17
5773,Mega Man Battle Network 2,6,2002,0,525,0.22,0.08,0.0,0.01,0.31,0.31,22
5774,Little King's Story,26,2009,11,-1,0.15,0.11,0.02,0.02,0.31,0.3,15
5776,Jampack Volume 12,16,2005,3,456,0.15,0.12,0.0,0.04,0.31,0.31,19
5777,Madagascar,4,2005,4,21,0.25,0.04,0.0,0.03,0.31,0.32,19
5778,Tiger Woods PGA Tour 06,28,2005,10,138,0.28,0.0,0.0,0.02,0.31,0.3,19
5779,Shaun White Snowboarding,16,2008,10,525,0.15,0.12,0.0,0.04,0.31,0.31,16
5781,Major League Baseball 2K8,17,2008,10,-1,0.28,0.0,0.0,0.02,0.31,0.3,16
5782,Rapala Pro Bass Fishing 2010,26,2010,10,21,0.23,0.05,0.0,0.02,0.31,0.3,14
5783,Lord of the Rings: Battle for Middle-Earth,28,2006,11,138,0.28,0.0,0.0,0.02,0.31,0.3,18
5784,Demolition Racer,15,1998,6,-1,0.17,0.12,0.0,0.02,0.31,0.31,26
5785,Midway Arcade Treasures 2,29,2004,3,325,0.24,0.05,0.0,0.01,0.31,0.3,20
5787,Math Play,4,2006,5,525,0.28,0.0,0.0,0.02,0.31,0.3,18
5788,Kingdoms of Amalur: Reckoning,13,2012,7,138,0.14,0.13,0.0,0.04,0.31,0.31,12
5789,NASCAR Thunder 2003,7,2002,6,138,0.24,0.06,0.0,0.01,0.31,0.31,22
5791,Sorcery,17,2012,0,456,0.14,0.12,0.0,0.05,0.31,0.31,12
5792,TouchMaster: Connect,4,2010,5,549,0.11,0.17,0.0,0.03,0.31,0.31,14
5793,NHL FaceOff 2000,15,1998,10,456,0.17,0.12,0.0,0.02,0.31,0.31,26
5794,Star Wars Racer Revenge,16,2002,6,-1,0.15,0.12,0.0,0.04,0.31,0.31,22
5795,NBA Live 08,19,2007,10,138,0.28,0.0,0.0,0.02,0.31,0.3,17
5796,The King of Fighters XIII,17,2011,2,-1,0.17,0.07,0.04,0.03,0.31,0.31,13
5797,NCAA Final Four 2002,16,2001,10,456,0.15,0.12,0.0,0.04,0.31,0.31,23
5798,South Park: Chef's Luv Shack,15,1998,3,-1,0.17,0.12,0.0,0.02,0.31,0.31,26
5799,Music Maker,16,2001,3,-1,0.15,0.12,0.0,0.04,0.31,0.31,23
5800,Slot Machine,0,2007,0,53,0.29,0.02,0.0,0.0,0.31,0.31,17
5803,Blade II,16,2002,0,21,0.15,0.12,0.0,0.04,0.31,0.31,22
5804,40 Winks,15,1999,4,-1,0.17,0.12,0.0,0.02,0.31,0.31,25
5807,Shaun White Snowboarding: World Stage,26,2009,10,525,0.25,0.04,0.0,0.02,0.31,0.31,15
5808,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,4,2009,3,-1,0.29,0.0,0.0,0.02,0.31,0.31,15
5809,Skylanders SWAP Force,30,2013,4,21,0.22,0.06,0.0,0.02,0.31,0.3,11
5810,A Collection of Classic Games from the Intellivision,15,1999,3,21,0.17,0.12,0.0,0.02,0.31,0.31,25
5811,Monsters vs. Aliens,17,2009,0,21,0.21,0.06,0.0,0.03,0.31,0.3,15
5813,Bruce Lee: Quest of the Dragon,29,2002,2,-1,0.23,0.07,0.0,0.01,0.31,0.31,22
5814,Spin Jam,15,2000,5,-1,0.17,0.12,0.0,0.02,0.31,0.31,24
5816,Disney's The Emperor's New Groove,15,2000,4,456,0.17,0.12,0.0,0.02,0.31,0.31,24
5817,Disney's Stitch: Experiment 626,16,2002,0,456,0.15,0.12,0.0,0.04,0.31,0.31,22
5820,Orphen: Scion of Sorcery,16,2000,7,21,0.15,0.12,0.0,0.04,0.31,0.31,24
5821,LEGO Legends of Chima: Laval's Journey,2,2013,1,549,0.18,0.1,0.0,0.03,0.31,0.31,11
5822,Imagine: Family Doctor,4,2009,9,525,0.28,0.01,0.0,0.02,0.3,0.31,15
5823,Magna Carta 2,28,2009,7,-1,0.13,0.08,0.07,0.02,0.3,0.3,15
5824,Ultimate Spider-Man,6,2005,0,21,0.22,0.08,0.0,0.01,0.3,0.31,19
5825,Nicktoons: Battle for Volcano Island,4,2006,0,488,0.28,0.0,0.0,0.02,0.3,0.3,18
5826,Midtown Madness 3,29,2003,6,-1,0.23,0.07,0.0,0.01,0.3,0.31,21
5827,Shrek Swamp Kart Speedway,6,2002,6,-1,0.22,0.08,0.0,0.01,0.3,0.31,22
5828,One Piece: Unlimited World Red,17,2014,0,347,0.09,0.12,0.06,0.05,0.3,0.32,10
5829,Alien: Isolation,28,2014,8,446,0.15,0.13,0.0,0.03,0.3,0.31,10
5832,Ehrgeiz,15,1998,2,-1,0.17,0.12,0.0,0.02,0.3,0.31,26
5834,Karaoke Revolution Glee: Volume 3,26,2011,3,275,0.24,0.04,0.0,0.02,0.3,0.3,13
5835,Spyro: Attack of the Rhynocs,6,2003,4,-1,0.22,0.08,0.0,0.01,0.3,0.31,21
5836,"Army Men World War: Land, Sea, Air",15,2000,0,-1,0.17,0.12,0.0,0.02,0.3,0.31,24
5838,Stranglehold,17,2007,8,325,0.24,0.03,0.0,0.03,0.3,0.3,17
5839,Trauma Center: New Blood,26,2007,9,359,0.22,0.04,0.01,0.03,0.3,0.3,17
5840,Shrek the Third,4,2007,0,21,0.26,0.02,0.0,0.02,0.3,0.3,17
5845,Karaoke Revolution Party,16,2005,3,275,0.15,0.12,0.0,0.04,0.3,0.31,19
5846,Batman: The Brave and the Bold the Videogame,4,2010,0,549,0.24,0.04,0.0,0.02,0.3,0.3,14
5847,Burnout,7,2002,6,-1,0.23,0.06,0.0,0.01,0.3,0.3,22
5848,Lizzie McGuire 3: Homecoming Havoc,6,2005,4,126,0.22,0.08,0.0,0.01,0.3,0.31,19
5849,Chaos Legion,16,2003,0,85,0.15,0.12,0.0,0.04,0.3,0.31,21
5850,PowerUp Heroes,28,2011,2,525,0.18,0.1,0.0,0.03,0.3,0.31,13
5851,NASCAR 2011: The Game,28,2011,6,21,0.29,0.0,0.0,0.02,0.3,0.31,13
5853,Shrek: Forever After,26,2010,4,21,0.19,0.09,0.0,0.03,0.3,0.31,14
5854,Charlie and the Chocolate Factory,6,2005,1,-1,0.22,0.08,0.0,0.01,0.3,0.31,19
5855,Neopets: The Darkest Faerie,16,2005,1,456,0.15,0.12,0.0,0.04,0.3,0.31,19
5859,Cart World Series,15,1997,6,456,0.17,0.11,0.0,0.02,0.3,0.3,27
5861,24: The Game,16,2006,1,456,0.15,0.12,0.0,0.04,0.3,0.31,18
5863,The Dukes of Hazzard II: Daisy Dukes It Out,15,2007,6,530,0.17,0.11,0.0,0.02,0.3,0.3,17
5865,Squinkies,4,2011,3,21,0.27,0.02,0.0,0.02,0.3,0.31,13
5866,Zoo Tycoon 2 DS,4,2008,11,488,0.24,0.03,0.0,0.02,0.3,0.29,16
5867,Looney Tunes: Duck Amuck,4,2007,0,549,0.28,0.0,0.0,0.02,0.3,0.3,17
5872,Disgaea 3: Absence of Detention,20,2007,7,-1,0.13,0.06,0.07,0.04,0.3,0.3,17
5873,Tom Clancy's Splinter Cell 3D,2,2011,0,525,0.14,0.07,0.07,0.02,0.3,0.3,13
5874,DmC: Devil May Cry,18,2015,0,85,0.12,0.13,0.0,0.05,0.3,0.3,9
5875,Jonas,4,2009,1,126,0.28,0.0,0.0,0.02,0.3,0.3,15
5876,Dynasty Warriors 6,28,2007,0,500,0.15,0.06,0.06,0.02,0.3,0.29,17
5877,Wacky Races: Crash & Dash,26,2008,6,137,0.27,0.01,0.0,0.02,0.3,0.3,16
5878,Dynasty Warriors 8: Xtreme Legends,18,2014,0,500,0.09,0.11,0.06,0.04,0.3,0.3,10
5884,Tropico 5,18,2015,9,-1,0.05,0.16,0.05,0.04,0.3,0.3,9
5885,Hard Hitter Tennis,16,2001,10,-1,0.15,0.11,0.0,0.04,0.3,0.3,23
5887,Monster Truck Madness 64,10,1999,6,494,0.24,0.06,0.0,0.0,0.3,0.3,25
5888,Quake II,10,1999,8,21,0.24,0.06,0.0,0.0,0.3,0.3,25
5890,Crazy Taxi: Catch a Ride,6,2003,6,488,0.21,0.08,0.0,0.01,0.3,0.3,21
5891,MySims Party,4,2009,9,138,0.15,0.12,0.0,0.03,0.3,0.3,15
5892,Harry Potter and the Order of the Phoenix,28,2007,0,138,0.24,0.04,0.0,0.02,0.3,0.3,17
