Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
284,FIFA Soccer 07,16,2006,10,138,0.71,2.48,0.03,0.89,4.11,4.11,18
285,The Legend of Zelda: Skyward Sword,26,2011,0,359,2.14,1.2,0.37,0.4,4.1,4.11,13
286,Street Fighter II Turbo,23,1992,2,85,1.42,0.51,2.1,0.07,4.1,4.1,32
287,Carnival Games,26,2007,3,494,2.13,1.5,0.05,0.42,4.1,4.1,17
288,Fallout 4,30,2015,7,-1,2.45,1.26,0.01,0.37,4.09,4.09,9
289,World of Warcraft: The Burning Crusade,13,2007,7,21,2.57,1.52,0,0,4.09,4.09,17
290,Fallout: New Vegas,28,2010,7,-1,2.65,1.06,0.04,0.33,4.08,4.08,14
291,God of War II,16,2007,0,456,2.32,0.04,0.04,1.67,4.07,4.07,17
292,Forza Motorsport 2,28,2007,6,-1,2.35,1.28,0.03,0.41,4.06,4.07,17
293,World Soccer Winning Eleven 9,16,2005,10,275,0.12,2.26,0.9,0.77,4.06,4.05,19
294,Namco Museum Vol.3,15,1996,3,456,2.28,1.55,0.16,0.06,4.05,4.05,28
295,Tekken Tag Tournament,16,2000,2,347,1.68,1.51,0.51,0.35,4.05,4.05,24
296,Far Cry 4,18,2014,8,525,1.12,2.12,0.1,0.69,4.03,4.03,10
297,Star Fox 64,10,1997,8,359,2.78,0.58,0.64,0.04,4.03,4.04,27
298,Minecraft,18,2014,3,-1,1.38,1.87,0.12,0.65,4.02,4.02,10
299,Golf,11,1984,10,359,1.22,0.28,2.46,0.04,4.01,4,40
300,Fallout 3,17,2008,7,-1,2.15,1.2,0.07,0.59,4.01,4.01,16
301,Professor Layton and the Diabolical Box,4,2007,5,359,0.92,1.78,0.92,0.37,4,3.99,17
302,Left 4 Dead 2,28,2009,8,138,2.67,0.89,0.05,0.37,3.99,3.98,15
303,Namco Museum: 50th Anniversary,16,2005,3,347,2.08,1.35,0,0.54,3.98,3.97,19
304,EA Sports Active,26,2009,10,138,2.1,1.36,0.06,0.4,3.92,3.92,15
305,Assassin's Creed: Unity,18,2014,0,525,1.18,1.96,0.08,0.7,3.92,3.92,10
306,Donkey Kong Land,5,1994,4,359,1.97,0.76,1.07,0.11,3.91,3.91,30
307,Tony Hawk's Underground,16,2003,10,21,2.29,1.17,0.01,0.42,3.9,3.89,21
308,Assassin's Creed IV: Black Flag,17,2013,0,525,1.33,1.71,0.13,0.73,3.89,3.9,11
309,Monster Hunter 4 Ultimate,2,2014,7,359,0.67,0.49,2.62,0.11,3.89,3.89,10
310,MotorStorm,17,2006,6,456,1.53,1.61,0.06,0.67,3.88,3.87,18
311,The Elder Scrolls V: Skyrim,13,2011,7,-1,1.15,2.09,0,0.64,3.88,3.88,13
312,Tekken 5,16,2005,2,347,0.93,1.94,0.31,0.7,3.87,3.88,19
313,Dragon Warrior III,11,1988,7,-1,0.1,0,3.77,0,3.87,3.87,36
314,Sports Champions,17,2010,10,456,2.12,1.14,0.1,0.51,3.87,3.87,14
315,NBA 2K16,18,2015,10,494,2.48,0.65,0.03,0.69,3.85,3.85,9
316,World Soccer Winning Eleven 8 International,16,2004,10,275,0.16,1.89,1.12,0.68,3.85,3.85,20
317,Flash Focus: Vision Training in Minutes a Day,4,2007,3,359,0.87,1.57,1.05,0.35,3.84,3.84,17
318,Namco Museum Vol.1,15,1995,3,456,2.12,1.44,0.22,0.06,3.84,3.84,29
319,The Legend of Zelda: Link's Awakening,5,1992,0,359,2.21,0.96,0.54,0.13,3.83,3.84,32
320,Mario & Luigi: Bowser's Inside Story,4,2009,7,359,2.26,0.48,0.81,0.27,3.83,3.82,15
321,Big Brain Academy: Wii Degree,26,2007,3,359,1.06,1.93,0.41,0.43,3.82,3.83,17
322,Nintendogs + cats,2,2011,9,359,1.44,1.37,0.73,0.27,3.81,3.81,13
323,Batman: Arkham Knight,18,2015,0,549,1.49,1.58,0.1,0.61,3.79,3.78,9
324,Mario & Sonic at the London 2012 Olympic Games,26,2011,10,446,1.14,1.91,0.27,0.46,3.78,3.78,13
325,LEGO Indiana Jones: The Original Adventures,28,2008,0,21,2.4,1.03,0,0.36,3.78,3.79,16
326,Resident Evil Director's Cut,15,1996,0,-1,1.82,1.24,0.47,0.25,3.77,3.78,28
327,Ratchet & Clank: Size Matters,19,2007,4,456,1.4,1.4,0.1,0.87,3.77,3.77,17
328,Just Dance 2014,26,2013,3,525,1.98,1.47,0,0.32,3.76,3.77,11
329,The Sims: Unleashed,13,2002,9,138,2.03,1.56,0,0.17,3.76,3.76,22
330,Super Paper Mario,26,2007,4,359,1.98,0.88,0.59,0.32,3.76,3.77,17
331,Harry Potter and the Sorcerer's Stone,15,2001,0,138,1.37,2,0.14,0.22,3.73,3.73,23
332,The Witcher 3: Wild Hunt,18,2015,7,347,0.96,2,0.21,0.56,3.73,3.73,9
333,Resident Evil 3: Nemesis,15,1999,0,137,1.3,0.77,1.54,0.11,3.72,3.72,25
334,Spyro: Year of the Dragon,15,2000,4,456,1.93,1.58,0,0.19,3.71,3.7,24
335,FIFA Soccer 2005,16,2004,10,138,0.58,2.48,0.04,0.59,3.7,3.69,20
336,Pokémon Trading Card Game,5,1998,11,359,1.49,0.73,1.38,0.1,3.7,3.7,26
337,Battlefield 4,17,2013,8,138,1.3,1.51,0.27,0.61,3.69,3.69,11
338,MySims,4,2007,9,138,1.59,1.61,0.08,0.41,3.69,3.69,17
339,Friend Collection,4,2009,3,359,0,0,3.67,0,3.67,3.67,15
340,Tony Hawk's Pro Skater 4,16,2002,10,21,2.13,1.18,0.01,0.35,3.67,3.67,22
341,Midnight Club 3: DUB Edition,19,2005,6,494,1.65,1.22,0,0.79,3.66,3.66,19
342,Banjo-Kazooie,10,1998,4,359,1.87,1.13,0.55,0.1,3.65,3.65,26
343,SOCOM: U.S. Navy SEALs,16,2002,8,456,2.53,0.81,0.06,0.24,3.65,3.64,22
344,Guitar Hero: World Tour,26,2008,3,21,2.33,0.97,0,0.35,3.65,3.65,16
345,Gran Turismo 6,17,2013,6,456,0.71,1.8,0.4,0.74,3.64,3.65,11
346,Jak and Daxter: The Precursor Legacy,16,2001,4,456,2.08,1.09,0.15,0.33,3.64,3.65,23
347,Pokemon Snap,10,1999,9,359,2.23,0.68,0.66,0.06,3.63,3.63,25
348,FIFA Soccer 10,17,2009,10,138,0.6,2.46,0.05,0.52,3.63,3.63,15
349,Pro Evolution Soccer 2008,16,2007,10,275,0.05,0,0.64,2.93,3.63,3.62,17
350,Call of Duty: Ghosts,18,2013,8,21,1.78,1.42,0.05,0.38,3.63,3.63,11
351,Resident Evil 4,16,2005,0,85,2.08,0.83,0.46,0.25,3.62,3.62,19
352,Tom Clancy's The Division,18,2016,8,525,1.28,1.61,0.15,0.57,3.61,3.61,8
353,Star Wars: Battlefront,16,2004,8,-1,1.93,1.22,0.03,0.44,3.61,3.62,20
354,Doom II: Hell on Earth,13,1994,8,-1,2.05,1.4,0,0.16,3.61,3.61,30
355,The Simpsons: Road Rage,16,2001,6,138,2.02,1.17,0,0.42,3.61,3.61,23
356,Cooking Mama 2: Dinner With Friends,4,2007,9,6,1.61,1.5,0.1,0.39,3.61,3.6,17
357,Luigi's Mansion,7,2001,0,359,2.38,0.67,0.46,0.1,3.6,3.61,23
358,Star Wars: Battlefront II,16,2005,8,-1,2.18,1.02,0.03,0.37,3.59,3.6,19
359,WWF SmackDown!,15,2000,2,488,2.01,1.35,0.06,0.16,3.58,3.58,24
360,Croc: Legend of the Gobbos,15,1997,4,-1,1.57,1.79,0,0.2,3.56,3.56,27
361,Grand Theft Auto: Liberty City Stories,16,2006,0,494,1.56,1.4,0.07,0.5,3.54,3.53,18
362,The Getaway,16,2002,0,456,1.23,1.77,0.05,0.49,3.54,3.54,22
363,Tomb Raider III: Adventures of Lara Croft,15,1997,0,137,1.66,1.58,0.12,0.18,3.54,3.54,27
364,James Bond 007: Agent Under Fire,16,2001,8,138,1.9,1.13,0.1,0.41,3.53,3.54,23
365,LEGO Star Wars: The Video Game,16,2005,0,137,1.98,1.14,0.01,0.41,3.53,3.54,19
366,Battlefield 4,28,2013,8,138,2.14,1.08,0.02,0.29,3.53,3.53,11
367,FIFA Soccer 11,28,2010,10,138,0.71,2.4,0.02,0.4,3.53,3.53,14
368,Rugrats in Paris: The Movie,15,2000,0,488,1.96,1.33,0,0.23,3.52,3.52,24
369,Spyro 2: Ripto's Rage!,15,1999,4,456,2.14,1.21,0.01,0.17,3.52,3.53,25
370,Left 4 Dead,28,2008,8,138,2.66,0.5,0.05,0.3,3.52,3.51,16
371,Mario & Sonic at the Olympic Winter Games,4,2009,10,446,1.22,1.66,0.27,0.38,3.52,3.53,15
372,Resident Evil 5,28,2009,0,85,2.11,0.94,0.12,0.34,3.51,3.51,15
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,23,1996,4,359,1.17,0.5,1.75,0.08,3.51,3.5,28
374,Assassin's Creed: Brotherhood,28,2010,0,525,2.84,0.39,0.03,0.24,3.5,3.5,14
375,Kung Fu,11,1985,0,359,1.64,0.38,1.42,0.06,3.5,3.5,39
376,Batman: Arkham Asylum,28,2009,0,137,2.2,0.97,0.02,0.31,3.5,3.5,15
377,Clubhouse Games,4,2006,3,359,0.59,1.83,0.73,0.35,3.5,3.5,18
378,FIFA Soccer 2004,16,2007,10,138,0.59,2.36,0.04,0.51,3.49,3.5,17
379,Star Wars Battlefront (2015),30,2015,8,138,1.94,1.22,0.02,0.31,3.49,3.49,9
380,Battlefield: Bad Company 2,28,2010,8,138,2.09,1.02,0.04,0.32,3.48,3.47,14
381,Guitar Hero: On Tour,4,2008,3,21,2.11,1.01,0.01,0.35,3.48,3.48,16
382,Assassin's Creed: Unity,30,2014,0,525,2.26,0.89,0,0.3,3.46,3.45,10
383,Far Cry 3,17,2012,8,525,0.88,1.75,0.1,0.72,3.45,3.45,12
384,Monster Hunter 4,2,2013,7,85,0,0,3.44,0,3.44,3.44,11
385,Borderlands,28,2009,8,494,2.39,0.73,0.03,0.29,3.44,3.44,15
386,Tekken 4,16,2002,2,347,1.55,1.27,0.33,0.29,3.44,3.44,22
387,Battlefield 4,18,2013,8,138,1.34,1.54,0.17,0.38,3.43,3.43,11
388,LittleBigPlanet 2,17,2011,4,456,1.82,1.07,0.06,0.47,3.42,3.42,13
389,Grand Theft Auto 2,15,1998,0,494,1.13,2.07,0,0.22,3.42,3.42,26
390,Final Fantasy III,23,1994,7,-1,0.86,0,2.55,0.02,3.42,3.43,30
391,Spider-Man 2,16,2004,0,21,1.75,1.2,0.02,0.43,3.41,3.4,20
392,F-1 Race,5,1990,6,359,1.73,0.69,0.59,0.4,3.41,3.41,34
393,FIFA Soccer 2003,16,2002,10,138,0.46,2.28,0.05,0.61,3.4,3.4,22
394,Crash Bash,15,2000,3,456,1.56,1.47,0.19,0.17,3.39,3.39,24
395,LEGO Batman: The Videogame,28,2008,0,549,2.03,1.03,0,0.32,3.38,3.38,16
396,Metal Gear Solid V: The Phantom Pain,18,2015,0,275,1.08,1.35,0.48,0.47,3.38,3.38,9
397,The Legend of Zelda: Spirit Tracks,4,2009,0,359,1.43,0.94,0.74,0.27,3.38,3.38,15
398,WWF War Zone,15,1998,2,-1,2.47,0.76,0,0.13,3.36,3.36,26
399,The Legend of Zelda: Majora's Mask,10,2000,0,359,1.9,0.67,0.73,0.06,3.36,3.36,24
400,Professor Layton and the Unwound Future,4,2008,5,359,0.65,1.61,0.82,0.28,3.36,3.36,16
401,Rugrats: Search For Reptar,15,1998,1,488,1.63,1.53,0,0.18,3.34,3.34,26
402,Assassin's Creed IV: Black Flag,28,2013,0,525,1.9,1.14,0.01,0.29,3.34,3.34,11
403,English Training: Have Fun Improving Your Skills!,4,2006,3,359,0,0.99,2.32,0.02,3.33,3.33,18
404,James Bond 007: Nightfire,16,2002,8,138,1.45,1.29,0.12,0.46,3.33,3.32,22
405,Ratchet & Clank,16,2002,4,456,1.44,1.01,0.57,0.3,3.33,3.32,22
406,Mario Party 9,26,2012,3,359,1.15,1.17,0.76,0.24,3.32,3.32,12
407,Star Wars Episode III: Revenge of the Sith,16,2005,0,-1,1.47,1.39,0.03,0.43,3.32,3.32,19
408,Max Payne,16,2001,8,494,1.99,1.05,0.05,0.22,3.31,3.31,23
409,The Lord of the Rings: The Return of the King,16,2003,0,138,1.5,1.28,0.05,0.46,3.28,3.29,21
410,Assassin's Creed Syndicate,18,2015,0,525,0.8,1.92,0.06,0.5,3.28,3.28,9
411,Destiny,30,2014,8,21,2.13,0.92,0,0.23,3.28,3.28,10
412,True Crime: Streets of LA,16,2003,0,21,1.89,1.05,0.02,0.31,3.27,3.27,21
413,Wii Music,26,2008,3,359,1.36,1.13,0.46,0.32,3.27,3.27,16
414,Gran Turismo (PSP),19,2009,6,456,0.5,1.59,0.31,0.87,3.27,3.27,15
415,Monster Hunter X,2,2015,0,85,0.25,0.19,2.78,0.04,3.26,3.26,9
416,Tekken,15,1995,2,456,0.95,1.3,0.77,0.22,3.24,3.24,29
417,FIFA 16,30,2015,10,138,0.88,2.11,0,0.23,3.23,3.22,9
418,L.A. Noire,17,2011,1,494,1.27,1.33,0.12,0.51,3.23,3.23,13
419,Madden NFL 16,18,2015,10,138,2.33,0.3,0,0.59,3.22,3.22,9
420,Yokai Watch 2 Ganso/Honke,2,2014,7,359,0.03,0,3.18,0,3.22,3.21,10
421,007: Tomorrow Never Dies,15,1999,8,138,1.72,1.33,0,0.16,3.21,3.21,25
422,Baseball,11,1983,10,359,0.73,0.1,2.35,0.02,3.2,3.2,41
423,Killer Instinct,23,1995,2,359,2.26,0.72,0.12,0.1,3.2,3.2,29
424,WWF SmackDown! 2: Know Your Role,15,2000,2,488,1.76,1.21,0.07,0.16,3.2,3.2,24
425,Crisis Core: Final Fantasy VII,19,2007,7,465,1.35,0.6,0.8,0.44,3.19,3.19,17
426,God of War: Chains of Olympus,19,2008,0,456,1.48,1.01,0.04,0.66,3.19,3.19,16
427,Dragon Quest VI: Maboroshi no Daichi,23,1995,7,-1,0,0,3.19,0,3.19,3.19,29
428,Dance Central,28,2010,3,-1,2.15,0.77,0.01,0.26,3.19,3.19,14
429,Enter the Matrix,16,2003,0,53,1.78,1.12,0.09,0.19,3.18,3.18,21
430,Super Mario Maker,27,2015,4,359,1.18,0.87,0.93,0.2,3.18,3.18,9
431,Fallout: New Vegas,17,2010,7,-1,1.52,1.08,0.1,0.47,3.17,3.17,14
432,LEGO Batman: The Videogame,26,2007,0,549,1.86,1.02,0,0.29,3.17,3.17,17
433,Rhythm Heaven,4,2008,3,359,0.58,0.51,1.93,0.14,3.17,3.16,16
434,Ace Combat 04: Shattered Skies,16,2001,9,-1,2.06,0.56,0.38,0.17,3.17,3.17,23
435,Club Penguin: Elite Penguin Force,4,2008,1,126,1.88,0.98,0,0.3,3.16,3.16,16
436,Animal Crossing,7,2001,9,359,1.92,0.16,0.99,0.09,3.15,3.16,23
437,LEGO Batman: The Videogame,4,2008,0,549,1.79,1.06,0,0.29,3.15,3.14,16
438,Sonic Rush,4,2005,4,446,1.22,1.57,0.06,0.29,3.15,3.14,19
439,Resident Evil 6,17,2012,8,85,0.88,0.97,0.88,0.42,3.15,3.15,12
440,Halo: The Master Chief Collection,30,2014,8,-1,1.89,0.99,0.03,0.24,3.15,3.15,10
441,FIFA Soccer 08,16,2007,10,138,0.68,0,0,2.46,3.14,3.14,17
442,Spider-Man,15,2000,0,21,1.7,1.25,0.02,0.16,3.13,3.13,24
443,Need for Speed III: Hot Pursuit,15,1998,6,138,2.14,0.86,0,0.13,3.12,3.13,26
444,Star Wars Episode I Racer,10,1999,6,359,2.31,0.62,0.14,0.04,3.12,3.11,25
445,Personal Trainer: Cooking,4,2006,3,359,0.91,1,1.03,0.17,3.12,3.11,18
446,The Elder Scrolls IV: Oblivion,17,2007,7,525,1.69,0.87,0.14,0.42,3.12,3.12,17
447,Dragon Warrior IV,11,1990,7,-1,0.08,0,3.03,0.01,3.12,3.12,34
448,Heavy Rain,17,2010,1,456,1.29,1.27,0.06,0.5,3.12,3.12,14
449,Mass Effect 2,28,2010,7,138,1.99,0.82,0.03,0.27,3.11,3.11,14
450,FIFA 15,28,2014,10,138,0.78,2.02,0,0.3,3.11,3.1,10
451,Dragon Ball Z: Budokai,16,2002,2,53,2.17,0.28,0.55,0.08,3.09,3.08,22
452,Madden NFL 2002,16,2001,10,138,2.5,0.16,0.01,0.42,3.08,3.09,23
453,World Class Track Meet,11,1986,10,347,1.92,0.45,0.64,0.07,3.08,3.08,38
454,Borderlands 2,28,2012,8,494,1.89,0.91,0.04,0.24,3.07,3.08,12
455,The Legend of Zelda: A Link Between Worlds,2,2013,0,359,1.4,0.99,0.46,0.22,3.07,3.07,11
456,Donkey Kong,5,1994,4,359,1.57,0.62,0.55,0.34,3.07,3.08,30
457,The Sims: Vacation,13,2002,9,138,1.72,1.21,0,0.14,3.07,3.07,22
458,Mass Effect 3,28,2012,7,138,1.94,0.86,0.03,0.24,3.07,3.07,12
459,Kung Fu Panda,28,2008,0,21,1.91,0.84,0,0.29,3.05,3.04,16
460,Far Cry 3,28,2012,8,525,1.38,1.35,0.02,0.28,3.04,3.03,12
461,Epic Mickey,26,2010,4,126,2.06,0.64,0.12,0.22,3.04,3.04,14
462,Saints Row 2,28,2008,0,488,1.94,0.8,0.02,0.27,3.03,3.03,16
463,Rayman,15,1995,4,525,1.54,1.33,0,0.16,3.03,3.03,29
464,Killzone 2,17,2009,8,456,1.4,1.07,0.08,0.47,3.02,3.02,15
465,Tom Clancy's Splinter Cell,29,2002,0,525,1.85,1.04,0,0.13,3.02,3.02,22
466,Mike Tyson's Punch-Out!!,11,1987,2,359,2.03,0.47,0.45,0.07,3.02,3.02,37
467,WWE SmackDown! Shut Your Mouth,16,2002,10,488,1.45,1.13,0.07,0.38,3.02,3.03,22
468,Gears of War: Ultimate Edition,30,2015,8,-1,2.38,0.32,0,0.31,3,3.01,9
469,NBA 2K13,28,2012,10,494,2.6,0.21,0.01,0.19,3,3.01,12
470,Dragon Ball Z: Budokai Tenkaichi 3,16,2007,2,53,1.15,0,0.76,1.09,3,3,17
471,wwe Smackdown vs. Raw 2006,16,2007,2,530,1.57,1.02,0,0.41,3,3,17
472,Middle-Earth: Shadow of Mordor,18,2014,0,549,1.01,1.41,0.05,0.53,2.99,3,10
473,Star Fox,23,1993,8,359,1.61,0.51,0.8,0.07,2.99,2.99,31
474,The Sims: Livin Large,13,2000,3,138,1.67,1.18,0,0.13,2.99,2.98,24
475,World Soccer Winning Eleven 6 International,16,2002,10,275,0.12,1.26,1.16,0.45,2.99,2.99,22
476,Devil May Cry,16,2001,0,85,1.36,0.86,0.64,0.13,2.99,2.99,23
477,Animal Crossing: Happy Home Designer,2,2015,9,359,0.47,1,1.39,0.12,2.98,2.98,9
478,Battlefield: Bad Company 2,17,2010,8,138,1.33,1.12,0.08,0.45,2.97,2.98,14
479,The Sims 4,13,2014,9,138,0.96,1.72,0,0.29,2.97,2.97,10
480,Star Wars: The Old Republic,13,2011,7,138,1.58,1.01,0,0.38,2.97,2.97,13
481,Sonic Heroes,16,2003,4,446,1.04,1.37,0.06,0.49,2.96,2.96,21
482,Kirby Super Star Ultra,4,2008,4,359,1.57,0.04,1.19,0.15,2.96,2.95,16
483,Hitman 2: Silent Assassin,16,2002,0,137,1.36,1.15,0.04,0.41,2.96,2.96,22
484,Street Fighter IV,28,2009,2,85,1.82,0.71,0.15,0.26,2.95,2.94,15
485,Wave Race 64,10,1996,6,359,1.98,0.58,0.34,0.04,2.94,2.94,28
486,SOCOM II: U.S. Navy SEALs,16,2003,8,456,2.22,0.51,0.06,0.15,2.94,2.94,21
487,WWE SmackDown! vs. RAW 2006,16,2005,2,488,1.45,1.11,0.04,0.33,2.94,2.93,19
488,inFAMOUS,17,2009,0,456,1.76,0.69,0.12,0.37,2.94,2.94,15
489,Pac-Man Collection,6,2001,5,53,2.07,0.77,0.05,0.05,2.94,2.94,23
490,Mass Effect,28,2007,7,-1,1.83,0.8,0.03,0.27,2.93,2.93,17
491,WarioWare: Smooth Moves,26,2006,5,359,0.87,1.06,0.73,0.26,2.92,2.92,18
492,Cooking Mama: Cook Off,26,2007,9,6,1.43,1.13,0.05,0.3,2.91,2.91,17
493,Super Mario World 2: Yoshi's Island,6,2002,4,359,1.75,0.45,0.62,0.09,2.91,2.91,22
494,FIFA 14,18,2013,10,138,0.61,1.85,0.11,0.33,2.9,2.9,11
495,Titanfall,30,2014,8,138,1.84,0.8,0.04,0.22,2.9,2.9,10
496,Sonic Mega Collection Plus,16,2004,3,446,1.54,1.14,0,0.22,2.9,2.9,20
497,Sega Superstars Tennis,28,2008,10,446,1.75,0.86,0,0.28,2.9,2.89,16
498,World Soccer Winning Eleven 7 International,16,2003,10,275,0.08,1.24,1.13,0.45,2.9,2.9,21
499,Need for Speed: Most Wanted,17,2012,6,138,0.71,1.51,0.06,0.61,2.89,2.89,12
500,Hot Shots Golf 3,16,2001,10,456,0.99,0.32,1.38,0.2,2.89,2.89,23
501,Call of Duty: Finest Hour,16,2004,8,21,1.51,1.12,0.01,0.24,2.89,2.88,20
502,Zumba Fitness 2,26,2011,10,-1,1.54,1.07,0,0.28,2.88,2.89,13
503,Syphon Filter,15,1999,8,456,2.03,0.72,0.02,0.11,2.88,2.88,25
504,Imagine: Babyz,4,2007,9,525,1.3,1.27,0,0.31,2.88,2.88,17
505,Colin McRae Rally,15,1998,6,-1,0.09,2.43,0.12,0.22,2.87,2.86,26
506,Call of Duty: Ghosts,30,2013,8,21,1.87,0.77,0,0.22,2.86,2.86,11
507,Madden NFL 13,28,2012,10,138,2.53,0.16,0,0.17,2.86,2.86,12
508,The Elder Scrolls III: Morrowind,29,2002,7,525,2.09,0.63,0.03,0.11,2.86,2.86,22
509,Mortal Kombat,17,2011,2,549,1.98,0.55,0,0.32,2.85,2.85,13
510,F-Zero,23,1990,6,359,1.37,0.51,0.89,0.07,2.85,2.84,34
511,Yoshi's Story,10,1997,4,359,1.29,0.53,0.98,0.05,2.85,2.85,27
512,Command & Conquer: Red Alert,13,1996,11,-1,1.37,1.34,0,0.14,2.85,2.85,28
513,Skylanders: Spyro's Adventure,26,2011,0,21,1.4,1.14,0,0.31,2.85,2.85,13
514,FIFA 16,17,2015,10,138,0.4,1.98,0.05,0.42,2.85,2.85,9
515,Assassin's Creed: Brotherhood,17,2010,0,525,1.87,0.57,0.11,0.3,2.84,2.85,14
516,BioShock,28,2007,8,494,1.65,0.86,0.05,0.28,2.83,2.84,17
517,Madden NFL 10,28,2009,10,138,2.52,0.09,0,0.22,2.83,2.83,15
518,Medal of Honor,17,2010,8,138,1.28,1.05,0.07,0.43,2.83,2.83,14
519,WWE SmackDown! vs. Raw,16,2002,2,488,1.32,1.08,0.04,0.39,2.83,2.83,22
520,Metroid Prime,7,2002,8,359,1.96,0.67,0.1,0.09,2.82,2.82,22
521,Finding Nemo,6,2003,0,488,1.59,1.05,0.04,0.14,2.82,2.82,21
522,Myst,13,1994,1,-1,0.02,2.79,0,0,2.81,2.81,30
523,Need for Speed: Hot Pursuit,17,2010,6,138,1.05,1.25,0.03,0.48,2.81,2.81,14
524,Imagine: Fashion Designer,4,2007,9,525,1.32,1.19,0,0.3,2.81,2.81,17
525,WWE SmackDown! Here Comes the Pain,16,2003,2,488,1.32,1.06,0.04,0.38,2.8,2.8,21
526,Star Wars: The Force Unleashed,28,2008,0,-1,1.74,0.8,0,0.26,2.8,2.8,16
527,Yoshi's Island DS,4,2006,4,359,1.47,0.07,1.1,0.15,2.8,2.79,18
528,Hot Shots Golf,15,1997,10,456,0.29,0.2,2.13,0.18,2.79,2.8,27
529,Killzone 3,17,2011,8,456,1.45,0.88,0.09,0.38,2.79,2.8,13
530,A Bug's Life,15,1998,4,456,1.96,0.72,0,0.11,2.79,2.79,26
531,WWF SmackDown! Just Bring It,16,2001,2,488,1.19,1.15,0.04,0.41,2.79,2.79,23
532,Dragon Quest V: Tenkuu no Hanayome,23,1992,7,-1,0,0,2.78,0.01,2.79,2.79,32
533,Mortal Kombat Trilogy,15,1996,2,-1,1.98,0.7,0,0.11,2.79,2.79,28
534,Battlefield 3,13,2011,8,138,0.89,1.43,0,0.48,2.79,2.8,13
535,NBA Street,16,2001,10,138,2.19,0.22,0,0.38,2.79,2.79,23
536,Professor Layton and the Last Specter,4,2009,5,359,0.3,1.47,0.68,0.34,2.79,2.79,15
537,Monster Hunter Tri,2,2011,7,359,0.46,0.29,1.96,0.07,2.79,2.78,13
538,Jak II,16,2003,4,456,1.68,0.74,0,0.36,2.78,2.78,21
539,inFAMOUS: Second Son,18,2014,0,456,1.27,0.97,0.07,0.47,2.78,2.78,10
540,Ratchet & Clank: Going Commando,16,2003,4,456,1.44,0.83,0.26,0.25,2.78,2.78,21
541,Tekken 6,17,2009,2,347,1.2,0.98,0.17,0.43,2.78,2.78,15
542,The Sims,16,2003,9,138,1.41,1.12,0,0.24,2.77,2.77,21
543,Sonic and the Secret Rings,26,2007,4,446,1.24,1.2,0.04,0.3,2.77,2.78,17
544,Saints Row: The Third,28,2011,0,488,1.25,1.15,0.07,0.3,2.77,2.77,13
545,Missile Command,0,1980,8,53,2.56,0.17,0,0.03,2.76,2.76,44
546,Mario Paint,23,1992,3,359,1.43,0.54,0.71,0.07,2.75,2.75,32
547,Assassin's Creed IV: Black Flag,18,2013,0,525,1.07,1.31,0.06,0.31,2.74,2.75,11
548,Pokémon Stadium 2,10,2000,11,359,1.02,0.36,1.13,0.23,2.73,2.74,24
549,Metroid,11,1986,0,359,1.33,0.31,1.04,0.05,2.73,2.73,38
550,L.A. Noire,28,2011,1,494,1.52,0.94,0.02,0.24,2.72,2.72,13
551,Call of Duty 3,28,2006,8,21,1.49,0.93,0.02,0.27,2.71,2.71,18
552,The Legend of Zelda: A Link to the Past,6,2002,0,359,1.75,0.52,0.33,0.1,2.7,2.7,22
553,Onimusha: Warlords,16,2001,0,-1,0.99,0.48,1.09,0.14,2.7,2.7,23
554,Mortal Kombat X,18,2015,2,549,1.47,0.76,0,0.47,2.7,2.7,9
555,Mario Party,10,1998,3,359,1.25,0.53,0.87,0.05,2.7,2.7,26
556,Madden NFL 12,28,2011,10,138,2.42,0.11,0,0.16,2.69,2.69,13
557,LEGO Star Wars II: The Original Trilogy,16,2006,0,-1,1.85,0.64,0.01,0.19,2.69,2.69,18
558,Madden NFL 11,28,2010,10,138,2.38,0.12,0,0.18,2.69,2.68,14
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,4,2010,5,359,1.63,0.52,0.35,0.18,2.69,2.68,14
560,Skate 3,28,2010,10,138,1.46,0.98,0,0.24,2.68,2.68,14
561,Burnout 3: Takedown,16,2004,6,138,1.23,1.11,0,0.34,2.68,2.68,20
562,Yokai Watch 2 Shinuchi,2,2014,7,-1,0,0,2.68,0,2.68,2.68,10
563,Need for Speed: Shift,17,2009,6,138,0.69,1.41,0.04,0.53,2.68,2.67,15
564,Final Fantasy XIII-2,17,2011,7,465,0.78,0.75,0.89,0.26,2.68,2.68,13
565,Mortal Kombat,8,1992,2,-1,1.95,0.63,0,0.09,2.67,2.67,32
566,Call Of Duty 2: Big Red One,16,2005,8,21,1.48,0.92,0.01,0.26,2.67,2.67,19
567,Guitar Hero: World Tour,28,2008,3,21,1.78,0.64,0,0.25,2.67,2.67,16
568,Medal of Honor,15,1998,8,138,1.44,1.09,0,0.14,2.67,2.67,26
569,Fable,29,2004,7,-1,1.99,0.58,0,0.09,2.66,2.66,20
570,Hannah Montana,4,2006,0,126,1.59,0.8,0,0.26,2.65,2.65,18
